id,zone_id,safety_class_id,mentor_id,address
3503,993,3,57524,"Rio Dell, Mayfield Parkway 33"
3504,907,3,5528,"Atascadero, Carberry Avenue 68"
3505,227,7,30787,"Avalon, Cherokee Point 74"
3506,475,5,9633,"Orinda, Springs Junction 39"
3507,969,2,12018,"Alturas, Miller Lane 86"
3508,917,5,3283,"La Verne, Johnson Lane 83"
3509,900,4,55086,"Santa Fe Springs, Lawn Place 53"
3510,553,2,43199,"Hawaiian Gardens, Mesta Lane 87"
3511,615,1,10653,"Galt, Jenifer Drive 78"
3512,968,4,11334,"Placentia, Maywood Place 26"
3513,747,6,17412,"Big Bear Lake, Pond Crossing 26"
3514,744,4,35181,"Studio City, Evergreen Street 97"
3515,610,4,33430,"Danville, Sugar Court 96"
3516,666,6,55960,"Tracy, Bunting Park 47"
3517,287,3,7698,"Sunnyvale, Granby Trail 4"
3518,523,6,45624,"Rocklin, Continental Hill 26"
3519,693,7,30552,"Sonoma, Hudson Way 80"
3520,233,5,2749,"Sanger, School Trail 76"
3521,807,4,25938,"Danville, Grim Hill 80"
3522,793,3,26114,"Palmdale, Green Court 68"
3523,672,6,43030,"Thousand Oaks, Lindbergh Center 22"
3524,503,5,42965,"Thousand Oaks, Linden Crossing 86"
3525,116,4,40230,"Loyalton, Texas Parkway 1"
3526,81,2,57697,"Emeryville, Carberry Pass 22"
3527,520,1,28284,"El Centro, Pennsylvania Center 85"
3528,994,2,49756,"El Monte, Hintze Lane 23"
3529,636,1,24732,"Lincoln, Dakota Road 68"
3530,502,3,27656,"Healdsburg, Columbus Parkway 48"
3531,111,6,51649,"Santa Monica, West Place 24"
3532,907,6,47590,"San Clemente, Anhalt Crossing 95"
3533,564,2,2918,"Tracy, Graceland Way 93"
3534,134,1,37064,"Hillsborough, Kipling Trail 91"
3535,245,1,16003,"Mountain View, Westerfield Avenue 51"
3536,935,2,23739,"Stanton, Di Loreto Parkway 53"
3537,644,8,32552,"Goleta, Kingsford Court 95"
3538,931,6,18669,"Half Moon Bay, Florence Road 40"
3539,750,4,14996,"Downey, Muir Way 99"
3540,603,4,29099,"Glendale, Forest Place 37"
3541,906,6,5529,"Irvine, Porter Street 30"
3542,707,5,42930,"Cupertino, Kinsman Alley 32"
3543,336,6,51399,"Norwalk, Veith Junction 43"
3544,965,2,30718,"Rio Dell, Del Mar Plaza 79"
3545,737,5,59269,"Milpitas, Thierer Park 47"
3546,934,7,12752,"Pleasant Hill, Logan Plaza 13"
3547,588,1,2648,"Cudahy, Hallows Road 96"
3548,90,2,44540,"Point Arena, 3rd Parkway 0"
3549,597,5,19729,"La Puente, Forest Run Terrace 90"
3550,50,7,56268,"Seaside, Hovde Court 55"
3551,768,5,18860,"Los Altos, Park Meadow Terrace 54"
3552,856,3,18669,"Seal Beach, Jenna Place 57"
3553,902,6,53762,"Truckee, Transport Avenue 86"
3554,627,5,33609,"Brisbane, Transport Plaza 95"
3555,4,3,5330,"Beverly Hills, Namekagon Plaza 36"
3556,177,4,40519,"Maricopa, Buhler Crossing 66"
3557,38,2,34719,"Rosemead, Lakeland Alley 93"
3558,594,7,15132,"San Carlos, Nevada Park 23"
3559,790,7,23750,"Piedmont, Hansons Junction 44"
3560,327,2,28599,"Hollister, Schurz Alley 66"
3561,364,6,39119,"Selma, Maryland Street 46"
3562,716,5,24894,"Huron, Mallory Terrace 74"
3563,440,2,11258,"Fresno, Alpine Pass 21"
3564,566,7,43889,"Los Altos, Elgar Court 23"
3565,318,6,23378,"San Ramon, Tennyson Hill 83"
3566,27,1,38416,"Rocklin, Hansons Drive 53"
3567,968,5,38659,"Placentia, Crest Line Drive 43"
3568,732,5,7568,"Delano, 4th Plaza 79"
3569,701,7,23781,"Visalia, Susan Circle 35"
3570,785,6,52143,"Anderson, Sugar Lane 62"
3571,200,5,32267,"Placentia, Moose Street 65"
3572,547,2,46541,"El Cerrito, Comanche Trail 6"
3573,820,7,42658,"South Pasadena, Union Road 3"
3574,275,3,3086,"San Ramon, Pierstorff Place 69"
3575,634,2,58787,"Mammoth Lakes, Bay Alley 60"
3576,697,7,10369,"Yountville, Oneill Way 40"
3577,191,7,38489,"Oroville, Mallard Circle 58"
3578,449,7,24068,"Desert Hot Springs, Lillian Junction 2"
3579,761,6,59826,"Fort Jones, Armistice Plaza 60"
3580,49,1,49373,"Fowler, Park Meadow Alley 65"
3581,414,3,41033,"Modesto, Steensland Park 31"
3582,272,7,26388,"Colma, Jana Crossing 16"
3583,810,4,27084,"Palm Desert, Dorton Parkway 98"
3584,616,1,27378,"Merced, Summer Ridge Lane 6"
3585,469,2,29677,"San Joaquin, Susan Court 27"
3586,414,7,27012,"Atascadero, Debs Road 81"
3587,375,6,51825,"Citrus Heights, Talmadge Place 52"
3588,449,5,41942,"Bakersfield, Little Fleur Road 24"
3589,596,2,6549,"Portola Valley, Kings Junction 51"
3590,991,3,16865,"Paramount, Mariners Cove Terrace 65"
3591,12,2,18793,"Port Hueneme, Debs Pass 46"
3592,541,6,5244,"East Palo Alto, Park Meadow Hill 35"
3593,85,6,35233,"Simi Valley, Vera Way 10"
3594,986,5,57917,"Manhattan Beach, Harper Center 68"
3595,611,2,32236,"Arvin, Hoard Crossing 57"
3596,60,7,12531,"Eureka, Holy Cross Terrace 66"
3597,917,1,40003,"Saratoga, Sugar Terrace 33"
3598,400,7,9449,"Clovis, Holy Cross Hill 49"
3599,400,7,56274,"Oceanside, Menomonie Pass 55"
3600,535,8,20256,"Yorba Linda, Bay Circle 55"
3601,862,6,50846,"Morgan Hill, Dunning Crossing 41"
3602,70,5,33797,"Tustin, Granby Way 53"
3603,369,2,58137,"Lakewood, Talmadge Center 23"
3604,839,7,17296,"Fort Jones, Porter Plaza 66"
3605,779,1,25094,"Hollister, Superior Hill 96"
3606,802,3,42207,"Petaluma, Huxley Hill 47"
3607,864,8,51242,"Coronado, Corscot Street 0"
3608,95,4,46599,"Clovis, Maywood Lane 22"
3609,898,2,28861,"Santa Clarita, Grasskamp Center 82"
3610,204,2,25500,"Redondo Beach, Prentice Trail 52"
3611,352,3,47737,"Santa Ana, Shasta Point 96"
3612,325,3,24111,"Westmorland, Anderson Court 57"
3613,326,1,14564,"Irvine, Lindbergh Crossing 85"
3614,52,3,10452,"Milpitas, Stephen Road 98"
3615,975,6,6563,"Fort Bragg, Mendota Hill 10"
3616,520,8,51234,"Yucca Valley, Michigan Center 43"
3617,805,2,25107,"Williams, Orin Avenue 52"
3618,461,7,53044,"Signal Hill, Bashford Park 3"
3619,426,1,35395,"Arcadia, Heffernan Place 89"
3620,45,4,43936,"La Cañada Flintridge, Fairfield Way 76"
3621,548,7,46342,"Fontana, West Park 6"
3622,142,4,5905,"Livingston, Talisman Drive 54"
3623,881,1,34907,"Blythe, Dexter Avenue 74"
3624,260,4,16274,"Newport Beach, Del Mar Alley 20"
3625,688,6,5109,"Oakley, Arizona Point 4"
3626,205,2,22544,"Los Gatos, Boyd Alley 61"
3627,482,2,55361,"Woodlake, Delladonna Alley 78"
3628,720,4,49357,"Santa Clara, Schmedeman Circle 25"
3629,896,3,45230,"Hughson, Shoshone Junction 41"
3630,962,2,55974,"San Juan Capistrano, Tennyson Place 54"
3631,63,1,10157,"Jackson, Arrowood Circle 58"
3632,321,5,37961,"Bell, Coleman Parkway 27"
3633,727,7,30157,"Banning, Coolidge Plaza 96"
3634,535,1,45295,"Turlock, Clove Crossing 20"
3635,356,3,45710,"Redlands, Clarendon Pass 29"
3636,578,4,20567,"Livermore, Hanson Way 89"
3637,739,1,51727,"Soledad, East Place 10"
3638,75,6,33804,"Anaheim, Sundown Circle 55"
3639,323,6,43536,"Palm Desert, Toban Court 39"
3640,315,2,47718,"Redwood City, Garrison Street 2"
3641,306,6,54744,"Hollister, Stone Corner Street 67"
3642,298,7,15108,"San Francisco, Mcguire Court 17"
3643,758,7,15313,"Willows, Westport Street 13"
3644,2,3,13386,"Colusa, Leroy Terrace 79"
3645,788,3,13765,"Newport Beach, Melvin Drive 78"
3646,874,6,12747,"Garden Grove, Miller Drive 72"
3647,706,1,9275,"Eureka, Straubel Avenue 61"
3648,649,5,37863,"Newark, Kingsford Circle 41"
3649,647,1,23396,"Coachella, Vera Way 85"
3650,473,1,57030,"Studio City, Bowman Junction 18"
3651,918,1,32590,"Blue Lake, Mcguire Parkway 55"
3652,819,6,37005,"Benicia, Katie Alley 68"
3653,871,3,32276,"Morgan Hill, Independence Point 95"
3654,116,6,55080,"Menlo Park, Becker Street 54"
3655,532,7,29776,"Azusa, Jay Place 60"
3656,340,1,52606,"Corona, Rockefeller Drive 86"
3657,705,6,20266,"Monterey Park, Village Green Hill 96"
3658,751,8,26898,"Foster City, Heffernan Court 87"
3659,247,5,11111,"La Mirada, American Ash Trail 32"
3660,962,6,46837,"Patterson, Holy Cross Terrace 23"
3661,416,6,31880,"Newport Beach, Prairieview Pass 54"
3662,517,6,40946,"Guadalupe, Colorado Terrace 5"
3663,154,6,20451,"Loma Linda, Grasskamp Circle 95"
3664,158,4,59584,"Burlingame, Rockefeller Circle 94"
3665,985,4,54549,"Delano, Sycamore Park 57"
3666,653,6,9875,"Avenal, Surrey Street 80"
3667,869,8,25936,"Willits, Grover Center 99"
3668,597,3,17941,"Menlo Park, Gateway Plaza 30"
3669,628,5,24138,"Adelanto, Oriole Court 17"
3670,545,4,37364,"Moraga, Hansons Court 86"
3671,982,7,49392,"Santa Barbara, Marquette Way 47"
3672,172,8,18339,"San Jacinto, Express Lane 0"
3673,813,2,40107,"San Juan Capistrano, Commercial Alley 22"
3674,740,2,38416,"Calimesa, Fulton Hill 86"
3675,432,2,37499,"Irwindale, Pond Street 13"
3676,795,3,1561,"Villa Park, Rutledge Place 38"
3677,621,7,1338,"Sand City, Derek Trail 33"
3678,963,3,28243,"Paradise, Arkansas Pass 12"
3679,230,2,40861,"Highland, Dovetail Crossing 25"
3680,934,6,44326,"Sanger, Hazelcrest Junction 63"
3681,410,5,50052,"Apple Valley, Lakewood Gardens Way 36"
3682,585,7,636,"Belmont, Kings Point 33"
3683,534,6,7502,"San Leandro, Tennessee Alley 54"
3684,84,5,7179,"Coalinga, Pepper Wood Point 70"
3685,700,1,44643,"Temple City, Trailsway Avenue 76"
3686,317,8,25748,"Monte Sereno, Schiller Pass 55"
3687,747,8,14643,"Loomis, Prentice Street 22"
3688,709,8,57824,"Pinole, Kim Circle 57"
3689,378,7,427,"Burlingame, Carioca Point 89"
3690,524,3,25555,"Palo Alto, Packers Avenue 27"
3691,110,1,40950,"Tulare, Mandrake Way 57"
3692,308,8,39192,"Cudahy, Mccormick Junction 13"
3693,466,2,13596,"Fort Jones, Ohio Center 98"
3694,727,1,45109,"Sutter Creek, Kensington Junction 94"
3695,714,2,23799,"El Centro, Drewry Pass 27"
3696,366,1,57629,"Los Alamitos, Birchwood Terrace 20"
3697,567,7,26588,"Corte Madera, Fieldstone Terrace 52"
3698,68,5,2149,"San Diego, 7th Plaza 98"
3699,942,7,26246,"Redwood City, Loeprich Lane 40"
3700,105,4,4872,"Placentia, Union Drive 67"
3701,623,2,54907,"Pomona, Paget Terrace 18"
3702,813,7,12336,"Irvine, Duke Court 33"
3703,979,2,6924,"Adelanto, Crescent Oaks Point 68"
3704,160,7,18512,"Upland, Farragut Point 64"
3705,805,7,13016,"Modesto, Elgar Plaza 88"
3706,759,4,8045,"Vernon, Graceland Trail 60"
3707,204,2,41530,"Fullerton, Tennyson Drive 28"
3708,381,4,11010,"Sonora, Northwestern Plaza 29"
3709,300,4,42806,"Vallejo, Tony Court 58"
3710,910,6,19569,"Bell, Glacier Hill Parkway 80"
3711,863,6,16280,"Walnut Creek, Del Sol Trail 65"
3712,433,1,56267,"Colton, Briar Crest Lane 66"
3713,851,8,47883,"Lake Forest, Crownhardt Street 70"
3714,769,5,8052,"Mammoth Lakes, Homewood Place 31"
3715,858,3,52056,"San Ramon, Heffernan Drive 59"
3716,789,7,37062,"Sonoma, Bay Trail 60"
3717,180,2,22847,"Calimesa, Dunning Street 49"
3718,505,4,2485,"South Lake Tahoe, Calypso Lane 37"
3719,687,5,46744,"Sebastopol, 4th Road 37"
3720,426,5,59975,"Port Hueneme, Amoth Road 3"
3721,900,7,10031,"Trinidad, Forest Dale Park 16"
3722,908,1,15721,"Solvang, Towne Way 54"
3723,211,7,8594,"Norco, Lawn Court 78"
3724,87,6,52038,"Culver City, Spaight Drive 56"
3725,787,5,9160,"Rancho Cordova, Marcy Trail 95"
3726,49,5,37012,"Albany, Alpine Trail 22"
3727,471,5,56641,"Solvang, Hagan Point 55"
3728,428,3,26748,"Fillmore, Golf Alley 77"
3729,230,1,10719,"Rancho Santa Margarita, Brown Court 41"
3730,107,5,44198,"Lompoc, Crownhardt Street 32"
3731,340,1,31077,"Upland, Westend Terrace 41"
3732,710,5,9909,"Los Gatos, Hollow Ridge Avenue 9"
3733,162,3,42439,"Long Beach, Forest Hill 58"
3734,785,3,21562,"Gardena, Hauk Point 31"
3735,116,7,739,"San Diego, Declaration Plaza 55"
3736,792,1,33161,"Grass Valley, Shasta Center 79"
3737,540,3,5784,"Rancho Cucamonga, Gina Trail 37"
3738,260,4,16241,"Orange, Burning Wood Circle 50"
3739,453,5,7659,"Half Moon Bay, Cottonwood Park 51"
3740,416,4,54853,"Laguna Niguel, Mendota Avenue 72"
3741,502,2,30681,"Gridley, Melvin Hill 31"
3742,347,3,49340,"Novato, Florence Crossing 56"
3743,690,6,57332,"Tustin, Goodland Terrace 0"
3744,736,5,23549,"Willits, Coolidge Road 13"
3745,668,1,916,"Emeryville, Ruskin Trail 88"
3746,249,5,19293,"Needles, Mayer Center 1"
3747,925,6,49328,"Lafayette, Dennis Crossing 72"
3748,544,1,25367,"Monterey Park, John Wall Hill 75"
3749,656,5,17632,"Arcadia, Oakridge Parkway 32"
3750,681,3,55338,"South Pasadena, Arapahoe Parkway 41"
3751,963,4,44704,"Newman, 5th Crossing 72"
3752,508,2,18488,"California City, Glendale Alley 71"
3753,973,5,37750,"Montclair, John Wall Point 98"
3754,344,5,8057,"Hermosa Beach, Alpine Street 66"
3755,860,3,39121,"Coachella, Bunting Circle 17"
3756,346,1,47314,"Santa Monica, Lighthouse Bay Alley 30"
3757,48,5,20372,"Sanger, Gerald Place 61"
3758,417,7,45475,"Belvedere, Katie Junction 26"
3759,877,5,56630,"San Mateo, Lakeland Terrace 26"
3760,156,5,15823,"Sierra Madre, Anthes Alley 9"
3761,730,7,4415,"Auburn, Hallows Plaza 54"
3762,37,4,16610,"Parlier, Killdeer Plaza 67"
3763,498,5,16980,"Arcadia, Lake View Avenue 72"
3764,129,6,4090,"Ventura, Walton Court 37"
3765,702,5,34694,"Newman, Fulton Parkway 2"
3766,883,6,26331,"Riverbank, Loftsgordon Hill 94"
3767,432,1,29369,"Manteca, Burning Wood Avenue 5"
3768,302,3,40589,"San Diego, Crescent Oaks Point 60"
3769,334,3,10493,"South El Monte, Amoth Lane 66"
3770,795,7,12897,"Riverside, Kennedy Point 77"
3771,126,3,28823,"Carpinteria, Schmedeman Hill 46"
3772,378,4,8632,"Petaluma, Merrick Plaza 85"
3773,36,4,35910,"McFarland, Loeprich Plaza 66"
3774,78,5,10837,"Irvine, Sutherland Lane 92"
3775,726,2,24929,"Chowchilla, Schmedeman Center 79"
3776,90,4,17746,"Amador City, Glendale Hill 29"
3777,883,7,59172,"Laguna Beach, Carioca Avenue 4"
3778,780,1,378,"Rancho Mirage, Carey Center 66"
3779,300,6,4811,"Winters, Bartillon Drive 99"
3780,955,2,14758,"Westmorland, Bonner Parkway 38"
3781,418,5,23530,"Beverly Hills, Hagan Trail 16"
3782,152,7,5040,"South Lake Tahoe, Waywood Park 21"
3783,904,5,46429,"Arroyo Grande, Grim Plaza 89"
3784,46,7,27359,"Dorris, Surrey Circle 8"
3785,777,7,4240,"Goleta, Green Ridge Circle 8"
3786,541,4,22443,"Weed, Stone Corner Lane 77"
3787,750,1,31567,"Brawley, Pond Place 55"
3788,261,7,25020,"Lemoore, Cordelia Crossing 83"
3789,905,6,25962,"Oroville, Scott Place 9"
3790,255,3,21789,"Dixon, Monica Street 88"
3791,767,7,55099,"South El Monte, Hollow Ridge Circle 1"
3792,132,4,16261,"Santa Clara, South Road 93"
3793,294,6,23606,"Paradise, Lighthouse Bay Hill 75"
3794,271,7,38939,"Ceres, Del Sol Place 89"
3795,755,4,32510,"Pinole, Swallow Parkway 7"
3796,766,6,6898,"Pomona, Duke Street 43"
3797,667,6,22682,"Rolling Hills, Eggendart Place 36"
3798,492,3,12714,"Truckee, Loomis Pass 3"
3799,527,4,45148,"Loma Linda, Ridge Oak Pass 35"
3800,618,3,40071,"Dixon, Moland Drive 50"
3801,995,6,52807,"Victorville, Dovetail Drive 78"
3802,499,1,34228,"Chula Vista, Anhalt Drive 79"
3803,310,2,48683,"Guadalupe, Straubel Way 59"
3804,880,2,22481,"Gustine, Gateway Junction 5"
3805,235,2,40314,"Colma, Armistice Pass 36"
3806,183,2,2117,"Rancho Palos Verdes, 1st Parkway 47"
3807,971,3,56128,"Willits, Claremont Parkway 49"
3808,91,4,32236,"Paso Robles, Upham Park 1"
3809,947,3,25133,"Modesto, Algoma Park 91"
3810,736,1,17302,"Rancho Santa Margarita, Everett Way 29"
3811,723,6,27438,"Orange Cove, Sunfield Road 98"
3812,689,2,3576,"Rancho Cucamonga, Jenifer Court 0"
3813,307,1,24113,"Corcoran, Pleasure Parkway 52"
3814,893,5,15987,"Palmdale, Butterfield Center 86"
3815,431,6,16280,"Fort Bragg, Dexter Plaza 2"
3816,215,6,51834,"Trinidad, Jenifer Alley 29"
3817,259,5,59765,"Dunsmuir, Marquette Plaza 74"
3818,757,7,41525,"Clearlake, Elka Avenue 14"
3819,125,7,7395,"Cloverdale, Anhalt Alley 18"
3820,883,1,57783,"South San Francisco, Loomis Alley 57"
3821,965,5,18650,"Victorville, Bellgrove Circle 97"
3822,978,4,29275,"Woodside, La Follette Street 1"
3823,971,8,5585,"Belmont, Tennessee Junction 3"
3824,773,4,33118,"Desert Hot Springs, Rockefeller Avenue 55"
3825,762,4,19959,"Ukiah, Spaight Plaza 85"
3826,938,6,54746,"Sand City, Waubesa Place 79"
3827,120,7,28293,"Chino, Manley Center 11"
3828,545,6,30320,"Gardena, Blue Bill Park Road 42"
3829,85,2,34270,"Mammoth Lakes, Harbort Circle 30"
3830,223,4,20699,"Monterey, Glacier Hill Junction 80"
3831,873,1,27636,"Buellton, Glacier Hill Parkway 37"
3832,79,2,27847,"Lakewood, Hansons Court 8"
3833,96,5,18860,"Apple Valley, Brickson Park Alley 60"
3834,784,4,42840,"Reedley, Hoepker Junction 74"
3835,37,1,37576,"Los Altos Hills, Fieldstone Avenue 79"
3836,416,5,59658,"Mount Shasta, Schurz Avenue 90"
3837,451,1,12883,"Yorba Linda, Mendota Plaza 67"
3838,163,4,59862,"San Carlos, Gulseth Lane 22"
3839,477,3,42227,"Visalia, Luster Lane 99"
3840,251,3,7436,"Roseville, Forest Dale Trail 33"
3841,726,1,44770,"Belvedere, Sherman Hill 87"
3842,411,2,50029,"Livingston, Village Road 96"
3843,546,4,54598,"El Cerrito, Glacier Hill Circle 76"
3844,950,4,45355,"Concord, Chinook Alley 66"
3845,582,8,43697,"Petaluma, Twin Pines Park 19"
3846,496,4,25155,"Berkeley, Novick Terrace 36"
3847,782,3,19600,"Taft, Hanover Parkway 23"
3848,694,4,8121,"Buena Park, Northview Park 13"
3849,280,5,31493,"Santa Clarita, West Way 6"
3850,56,5,38012,"San Marcos, Kensington Street 88"
3851,990,4,37184,"Merced, Calypso Hill 7"
3852,999,7,8694,"McFarland, Orin Plaza 25"
3853,162,7,19225,"Paramount, Ohio Plaza 83"
3854,388,2,27004,"Atherton, Springs Alley 7"
3855,177,7,27642,"Stanton, Daystar Court 62"
3856,424,7,20682,"Angels Camp, Kensington Crossing 88"
3857,30,5,59326,"Glendale, Golf Course Parkway 38"
3858,721,5,56269,"Pleasant Hill, Melrose Drive 73"
3859,630,8,54798,"Norco, Welch Park 67"
3860,856,5,15402,"Redondo Beach, Prairie Rose Hill 51"
3861,230,2,17576,"Norco, Haas Drive 94"
3862,19,7,46718,"Stockton, Dottie Trail 29"
3863,83,3,32012,"Parlier, Grayhawk Lane 7"
3864,371,5,18583,"Claremont, Bartillon Hill 41"
3865,627,5,35947,"Milpitas, Stone Corner Pass 66"
3866,249,4,49790,"Rocklin, Dryden Circle 29"
3867,21,1,58057,"Santa Ana, Golden Leaf Point 15"
3868,434,2,43390,"Newport Beach, Continental Park 19"
3869,538,3,57027,"Twentynine Palms, Scoville Street 87"
3870,483,3,47636,"Sonora, Surrey Point 99"
3871,481,6,39676,"Parlier, Becker Circle 19"
3872,738,5,40356,"Anderson, Bay Hill 54"
3873,725,7,52494,"Culver City, Pierstorff Court 27"
3874,630,6,9814,"Santa Barbara, Caliangt Plaza 91"
3875,829,6,26260,"Mill Valley, Linden Court 22"
3876,70,5,5572,"Palm Springs, Gina Alley 38"
3877,684,7,26290,"Fresno, Scofield Place 56"
3878,502,2,27505,"Maricopa, Mccormick Alley 3"
3879,220,6,24447,"Hemet, Maywood Way 82"
3880,389,2,2501,"Pasadena, Heffernan Court 5"
3881,707,3,29196,"Alameda, Lyons Place 22"
3882,902,7,35778,"Brisbane, Mcguire Drive 76"
3883,939,6,17621,"St. Helena, Portage Pass 23"
3884,719,6,19440,"Sacramento, Spaight Junction 32"
3885,826,6,18389,"Atascadero, Superior Avenue 35"
3886,642,3,14417,"Danville, Moland Pass 59"
3887,452,5,4238,"Camarillo, Valley Edge Way 41"
3888,995,6,31976,"Alhambra, New Castle Trail 74"
3889,543,2,52406,"Placerville, Corry Junction 84"
3890,434,5,4265,"Santa Barbara, Muir Trail 19"
3891,887,2,4187,"San Ramon, Dottie Junction 14"
3892,276,1,17262,"Corcoran, Vera Center 1"
3893,561,5,48078,"Huron, Washington Place 66"
3894,434,6,14463,"Half Moon Bay, Aberg Hill 19"
3895,25,4,1294,"Paramount, Kinsman Hill 54"
3896,88,3,6426,"San Dimas, Fair Oaks Plaza 53"
3897,779,4,45525,"El Centro, Waxwing Place 32"
3898,914,8,42939,"Big Bear Lake, 5th Way 61"
3899,37,2,7989,"Redlands, Hollow Ridge Street 47"
3900,587,2,7114,"West Covina, Pine View Way 89"
3901,76,1,41225,"Moreno Valley, Fuller Crossing 8"
3902,932,2,45309,"Sebastopol, Morning Avenue 82"
3903,100,2,10139,"Susanville, Loomis Point 27"
3904,354,1,33994,"City of Industry, Del Mar Junction 29"
3905,899,1,43020,"Point Arena, Manitowish Center 75"
3906,918,4,43299,"Atwater, Warner Point 65"
3907,156,3,53582,"Galt, Shoshone Trail 99"
3908,729,6,18981,"Sierra Madre, Holy Cross Terrace 10"
3909,571,3,1492,"Calistoga, Tennyson Drive 76"
3910,496,6,5335,"Maywood, Leroy Trail 54"
3911,831,4,3521,"La Verne, Glacier Hill Terrace 76"
3912,178,6,43913,"Thousand Oaks, Nancy Pass 65"
3913,841,5,38137,"South Lake Tahoe, Homewood Junction 98"
3914,982,1,18179,"Yucaipa, Kedzie Place 68"
3915,236,2,9774,"Brisbane, Menomonie Point 89"
3916,513,2,10999,"Huron, Corry Hill 93"
3917,94,2,2572,"Ukiah, Charing Cross Lane 94"
3918,174,3,13688,"Tiburon, Pine View Court 88"
3919,3,2,31168,"Canyon Lake, Tennyson Avenue 74"
3920,32,6,40396,"San Francisco, Mallory Pass 29"
3921,524,1,18708,"East Palo Alto, Basil Parkway 18"
3922,247,3,20394,"Sonoma, Rigney Pass 79"
3923,278,6,2796,"Lindsay, Maryland Place 57"
3924,674,5,24769,"Huntington Beach, Lakewood Gardens Terrace 54"
3925,923,5,39611,"Novato, Weeping Birch Terrace 59"
3926,997,3,7454,"Oakdale, Melrose Center 82"
3927,618,5,5531,"Norwalk, Dottie Road 56"
3928,947,1,6865,"Tustin, Bluestem Crossing 32"
3929,162,2,10408,"La Habra Heights, Twin Pines Pass 47"
3930,448,4,30592,"Cloverdale, Chive Lane 27"
3931,805,6,47221,"Eureka, Walton Crossing 27"
3932,224,3,38945,"San Jacinto, Ronald Regan Avenue 23"
3933,588,1,26838,"Porterville, Forest Run Point 94"
3934,395,5,39733,"Pico Rivera, Towne Way 47"
3935,312,5,55800,"Cerritos, Utah Terrace 94"
3936,533,5,52583,"Solvang, Aberg Avenue 39"
3937,265,5,722,"Hidden Hills, Dawn Pass 29"
3938,129,3,41771,"Roseville, Warrior Park 6"
3939,357,7,790,"Sanger, Hoard Point 38"
3940,107,7,48980,"Imperial, Westerfield Way 74"
3941,447,7,44452,"Orinda, Forest Run Court 65"
3942,484,4,54774,"Blue Lake, Crownhardt Park 30"
3943,617,4,38071,"Corcoran, Kenwood Drive 79"
3944,446,3,21323,"San Rafael, Londonderry Lane 94"
3945,510,7,22209,"Pacific Grove, Cordelia Hill 40"
3946,896,4,32107,"Tiburon, Chinook Hill 65"
3947,616,2,43349,"Malibu, Oriole Park 28"
3948,888,2,49492,"King City, Laurel Parkway 36"
3949,593,6,11702,"San Carlos, Melvin Terrace 90"
3950,410,6,1487,"Sierra Madre, Surrey Street 94"
3951,384,2,31342,"Redondo Beach, Glendale Plaza 45"
3952,302,2,45583,"Salinas, Kipling Circle 1"
3953,445,2,19452,"Benicia, Stoughton Circle 4"
3954,196,3,1368,"Guadalupe, Katie Pass 46"
3955,150,4,58565,"Imperial Beach, Delladonna Street 99"
3956,499,2,24239,"Covina, Jana Hill 95"
3957,791,1,1337,"Redwood City, Kennedy Avenue 86"
3958,626,1,29519,"Tulare, Victoria Terrace 77"
3959,923,4,10853,"Mountain View, Fisk Point 84"
3960,734,6,17964,"Livingston, Kings Plaza 70"
3961,991,1,27759,"San Luis Obispo, Donald Trail 59"
3962,646,5,35052,"Walnut Creek, Hayes Street 33"
3963,137,2,52118,"Millbrae, Monument Avenue 57"
3964,569,5,389,"Brisbane, North Road 77"
3965,998,6,4840,"Portola, Holmberg Plaza 50"
3966,570,3,28191,"San Marcos, Esch Drive 9"
3967,771,4,48513,"Anderson, Washington Trail 45"
3968,323,6,850,"Concord, Hazelcrest Avenue 25"
3969,419,5,6778,"South San Francisco, Saint Paul Place 16"
3970,969,5,26417,"Hidden Hills, Petterle Street 54"
3971,627,1,59197,"Hercules, Montana Way 62"
3972,735,3,36637,"Placerville, Bunker Hill Street 47"
3973,908,1,5871,"Yuba City, Loeprich Park 75"
3974,12,2,32254,"Gilroy, Golf Trail 72"
3975,348,1,50086,"Concord, Macpherson Plaza 87"
3976,978,2,29101,"Shafter, Cody Alley 65"
3977,776,3,37665,"Temecula, Fulton Alley 59"
3978,403,6,57725,"Placentia, Tennessee Way 25"
3979,184,6,58605,"Clayton, Debs Place 60"
3980,977,2,42499,"El Cerrito, Hallows Point 12"
3981,87,3,30792,"Santa Maria, Gale Place 12"
3982,601,8,32829,"Patterson, Donald Center 35"
3983,873,4,16865,"Manhattan Beach, Derek Street 81"
3984,991,1,48439,"El Monte, Scott Plaza 77"
3985,874,6,18233,"Calipatria, Donald Road 93"
3986,511,6,17569,"Greenfield, Montana Circle 48"
3987,463,4,50121,"Lompoc, Fallview Drive 95"
3988,967,2,27419,"San Juan Bautista, 6th Alley 16"
3989,952,3,50240,"Carmel-by-the-Sea, Sachs Place 11"
3990,523,2,2732,"Marina, Sherman Lane 24"
3991,931,3,27412,"American Canyon, Ryan Pass 49"
3992,486,1,49762,"Newport Beach, Porter Road 13"
3993,676,7,30740,"Eureka, Sunbrook Plaza 68"
3994,696,5,40351,"Ventura, Tony Place 53"
3995,887,3,56568,"Shasta Lake, Saint Paul Junction 24"
3996,16,7,53780,"Imperial Beach, 6th Lane 52"
3997,311,1,57892,"Tehama, Bluestem Park 29"
