id,product_id,storage_id,updated_at,count
46873,4,3008,2021-09-16 00:13:25,36
46874,22,474,2021-12-25 11:44:58,6
46875,29,2875,2021-12-16 07:25:21,8
46876,38,3355,2021-10-15 00:50:27,7
46877,36,1484,2021-12-13 03:02:13,11
46878,18,2400,2021-05-15 17:36:23,6
46879,47,3144,2021-08-13 07:35:50,15
46880,50,151,2021-07-30 19:10:59,7
46881,11,211,2021-06-04 00:44:54,8
46882,4,3644,2021-01-29 07:30:08,36
46883,38,3687,2021-12-29 10:14:47,17
46884,38,1290,2021-09-07 15:51:03,31
46885,21,2327,2021-08-25 08:02:53,15
46886,3,4095,2021-11-10 21:04:37,22
46887,1,3322,2021-08-24 08:06:32,13
46888,13,3660,2021-01-14 11:03:13,21
46889,38,3696,2021-07-23 04:34:43,48
46890,51,1282,2021-07-12 22:35:44,1
46891,5,4456,2021-07-01 04:14:23,15
46892,30,924,2021-08-01 22:36:26,24
46893,9,600,2021-03-10 16:47:59,4
46894,30,1738,2021-07-12 06:28:21,18
46895,33,2924,2021-08-07 01:08:39,25
46896,20,1434,2021-12-18 17:07:19,26
46897,5,1835,2021-07-27 23:52:28,25
46898,34,2429,2021-08-03 18:12:26,47
46899,49,459,2021-02-17 22:56:37,9
46900,26,1941,2021-07-28 15:44:14,14
46901,22,1267,2021-11-13 21:11:25,26
46902,50,482,2021-12-30 13:16:19,7
46903,5,1779,2021-03-21 06:28:00,25
46904,8,4347,2021-07-13 04:37:00,4
46905,6,1494,2021-03-15 16:08:14,18
46906,47,879,2021-04-12 04:16:42,1
46907,7,3168,2021-11-17 05:38:30,11
46908,9,1675,2021-08-29 14:28:18,9
46909,46,1594,2021-11-14 19:55:55,4
46910,20,1577,2021-06-23 05:33:10,19
46911,54,1521,2021-04-18 20:19:41,1
46912,17,113,2021-05-08 10:37:22,27
46913,49,3403,2021-04-19 02:17:37,6
46914,9,2088,2021-01-07 03:42:38,14
46915,20,819,2021-12-16 17:25:44,8
46916,30,916,2021-07-02 22:11:33,10
46917,11,4333,2021-12-20 06:19:17,13
46918,45,533,2021-04-19 20:03:59,2
46919,18,414,2021-11-19 19:43:34,34
46920,16,1368,2021-01-11 07:55:19,1
46921,12,3537,2021-07-28 04:42:58,7
46922,20,3654,2021-10-31 02:15:29,1
46923,45,1307,2021-08-30 21:20:58,5
46924,20,1896,2021-12-03 04:46:23,20
46925,8,4094,2021-10-20 20:20:48,32
46926,6,3415,2021-10-11 04:35:13,39
46927,24,1663,2021-05-31 11:44:40,2
46928,29,3710,2021-12-29 11:14:38,14
46929,15,2780,2021-08-04 23:22:25,18
46930,25,425,2021-10-09 21:17:58,12
46931,8,1163,2021-06-22 05:58:21,41
46932,30,2116,2021-08-30 00:56:51,9
46933,4,2503,2021-01-13 17:06:30,40
46934,11,2580,2021-10-16 18:00:33,3
46935,15,1688,2021-10-20 22:00:56,13
46936,47,266,2021-06-29 19:20:17,10
46937,21,2705,2021-10-06 15:47:06,22
46938,38,676,2021-08-09 12:42:07,11
46939,21,1951,2021-05-30 13:35:11,30
46940,4,2902,2021-02-03 07:47:54,48
46941,16,962,2021-01-25 02:35:38,6
46942,23,73,2021-11-05 14:08:52,12
46943,6,3954,2021-08-15 00:22:49,36
46944,30,646,2021-04-11 11:43:04,25
46945,1,1881,2021-04-10 15:18:22,23
46946,29,4163,2021-12-21 19:08:47,3
46947,42,121,2021-02-01 01:49:07,1
46948,47,240,2021-06-18 22:30:53,5
46949,36,247,2021-07-17 15:59:09,16
46950,7,3178,2021-10-16 09:48:11,12
46951,10,3884,2021-09-30 13:50:11,7
46952,14,4284,2021-10-22 13:30:51,29
46953,28,3658,2021-06-04 23:24:30,11
46954,32,3794,2021-06-13 05:47:55,1
46955,30,242,2021-12-28 15:52:14,11
46956,33,1643,2021-08-06 22:45:58,2
46957,33,1805,2021-02-19 23:08:01,16
46958,37,3845,2021-03-26 08:05:34,40
46959,43,2453,2021-02-04 01:19:46,1
46960,8,3632,2021-09-14 17:15:26,37
46961,55,1390,2021-06-01 23:38:02,5
46962,31,4273,2021-07-16 17:23:56,28
46963,2,2516,2021-10-14 10:23:38,15
46964,17,3208,2021-12-14 21:57:12,13
46965,19,3290,2021-04-11 21:06:10,27
46966,18,3531,2021-06-08 22:10:30,8
46967,26,941,2021-09-11 11:22:27,6
46968,33,4248,2021-03-30 21:19:22,44
46969,30,2987,2021-06-21 23:05:50,1
46970,14,4483,2021-04-20 00:04:59,10
46971,38,4080,2021-02-24 12:43:27,13
46972,19,4002,2021-07-20 10:03:17,27
46973,25,4311,2021-08-16 16:32:24,17
46974,13,3604,2021-06-04 15:38:44,12
46975,2,1400,2021-07-27 13:06:26,23
46976,26,2556,2021-08-25 18:09:52,6
46977,23,1492,2021-07-14 18:05:54,12
46978,8,18,2021-08-28 07:42:47,23
46979,21,3464,2021-05-30 14:51:09,13
46980,5,2692,2021-07-25 01:54:47,32
46981,50,1220,2021-11-01 21:05:16,7
46982,32,1060,2021-12-09 14:34:35,4
46983,31,3716,2021-11-03 23:20:27,10
46984,5,882,2021-02-06 15:45:20,25
46985,8,921,2021-12-06 23:59:24,28
46986,5,1172,2021-04-15 12:14:29,16
46987,27,1459,2021-03-17 23:18:54,7
46988,37,4,2021-03-20 12:26:21,10
46989,2,736,2021-11-04 17:00:23,41
46990,23,925,2021-09-20 05:39:47,10
46991,32,4167,2021-08-07 18:33:55,23
46992,29,1632,2021-09-05 10:19:46,5
46993,25,379,2021-10-23 02:56:50,1
46994,32,3789,2021-04-16 16:58:12,24
46995,12,3519,2021-04-28 15:46:55,6
46996,29,4165,2021-10-14 08:54:54,9
46997,11,2105,2021-05-15 03:56:42,13
46998,7,1642,2021-09-13 01:34:41,36
46999,11,39,2021-05-10 21:48:47,8
47000,48,2002,2021-12-24 04:15:00,12
47001,34,1094,2021-05-24 00:19:20,31
47002,31,2809,2021-08-21 09:25:12,32
47003,26,1586,2021-12-27 18:54:06,13
47004,46,3034,2021-10-12 07:07:11,13
47005,28,526,2021-05-01 11:12:00,17
47006,46,2850,2021-07-12 05:29:03,14
47007,46,4109,2021-11-23 03:35:31,10
47008,30,3728,2021-12-09 12:34:02,26
47009,25,4237,2021-11-30 01:42:41,10
47010,34,2193,2021-11-18 05:24:59,32
47011,15,2951,2021-11-04 00:09:45,18
47012,4,2186,2021-09-28 19:04:02,48
47013,53,2453,2021-01-05 19:25:45,1
47014,36,4249,2021-11-17 02:59:37,40
47015,20,2525,2021-08-23 16:47:39,11
47016,18,2339,2021-05-19 00:44:51,41
47017,26,1417,2021-03-30 09:55:42,2
47018,24,1779,2021-09-29 15:37:50,16
47019,8,1000,2021-04-15 02:27:00,13
47020,50,3704,2021-08-30 06:04:35,8
47021,14,612,2021-07-01 06:07:37,31
47022,16,805,2021-06-20 07:33:16,37
47023,5,693,2021-08-16 09:38:11,21
47024,28,3438,2021-09-08 00:33:48,7
47025,6,4315,2021-04-25 02:28:05,2
47026,31,1723,2021-12-20 23:47:12,6
47027,8,2666,2021-08-27 23:03:28,49
47028,31,2982,2021-09-07 10:15:17,7
47029,11,2096,2021-12-16 10:56:18,12
47030,18,1956,2021-12-25 01:19:31,35
47031,41,3859,2021-02-04 00:10:02,1
47032,6,2002,2021-11-23 19:54:06,25
47033,8,4488,2021-07-12 02:32:05,49
47034,38,3441,2021-12-31 09:40:36,24
47035,3,604,2021-11-27 13:08:28,22
47036,44,2773,2021-05-27 01:20:38,1
47037,55,3215,2021-06-20 03:14:23,41
47038,45,1743,2021-05-06 03:41:00,11
47039,18,3530,2021-10-26 22:47:52,14
47040,34,1382,2021-08-29 03:50:39,19
47041,10,3797,2021-10-16 20:51:57,6
47042,41,3462,2021-10-29 08:58:55,1
47043,37,690,2021-10-12 07:51:22,7
47044,1,1915,2021-12-02 12:41:01,27
47045,4,2524,2021-06-01 02:19:10,35
47046,31,3800,2021-04-14 19:31:35,2
47047,1,1122,2021-01-23 05:59:34,14
47048,3,3194,2021-11-27 14:31:26,14
47049,44,3658,2021-04-14 08:22:25,1
47050,18,3,2021-09-04 16:48:30,4
47051,32,3545,2021-05-10 02:55:47,3
47052,3,1176,2021-04-21 04:06:08,16
47053,34,3642,2021-07-07 07:15:27,14
47054,21,1232,2021-06-06 12:36:05,20
47055,6,159,2021-02-05 23:46:04,6
47056,26,1381,2021-02-08 13:31:14,1
47057,29,2369,2021-12-08 06:52:32,13
47058,17,2270,2021-06-15 18:24:33,31
47059,12,2742,2021-08-24 13:40:10,2
47060,37,3592,2021-09-06 23:39:10,49
47061,16,2992,2021-05-09 05:00:55,20
47062,12,4325,2021-11-21 07:59:15,8
47063,6,1828,2021-12-20 05:54:27,27
47064,53,4234,2021-02-05 20:46:27,1
47065,28,4472,2021-07-18 19:17:12,8
47066,13,1924,2021-11-25 22:03:50,21
47067,55,1837,2021-12-02 18:18:08,15
47068,29,286,2021-06-26 11:03:54,23
47069,9,2853,2021-10-19 19:43:57,11
47070,4,267,2021-08-12 16:54:36,19
47071,46,2387,2021-04-25 18:05:00,2
47072,29,4355,2021-01-28 09:09:03,8
47073,15,1623,2021-10-10 10:36:15,2
47074,33,434,2021-05-17 18:12:44,1
47075,28,169,2021-06-01 12:14:27,15
47076,6,268,2021-09-14 12:32:15,36
47077,29,882,2021-09-14 00:25:40,3
47078,6,3723,2021-07-18 22:18:31,13
47079,29,502,2021-10-31 22:00:49,21
47080,31,4467,2021-04-28 09:23:21,14
47081,3,3962,2021-12-12 11:46:13,10
47082,38,1828,2021-09-10 16:18:16,44
47083,29,3708,2021-08-07 00:13:58,16
47084,18,4311,2021-11-06 02:05:23,1
47085,38,3668,2021-08-08 21:10:48,27
47086,21,2292,2021-04-18 05:08:43,11
47087,1,760,2021-11-18 21:51:51,24
47088,21,2907,2021-10-30 08:23:21,12
47089,2,3457,2021-10-27 10:18:28,10
47090,29,3664,2021-06-28 00:44:50,8
47091,14,2389,2021-07-01 21:42:06,8
47092,23,4526,2021-01-07 03:35:32,16
47093,7,2038,2021-07-01 13:36:13,30
47094,41,1264,2021-08-10 00:53:19,1
47095,8,1729,2021-07-19 00:25:56,46
47096,32,950,2021-04-10 05:19:33,19
47097,35,1526,2021-04-13 21:36:35,29
47098,1,3105,2021-12-22 21:54:59,29
47099,21,2957,2021-07-03 19:53:12,13
47100,28,2186,2021-04-03 14:32:46,12
47101,8,802,2021-03-05 11:50:22,47
47102,48,1993,2021-10-10 18:59:13,6
47103,19,3504,2021-02-04 00:23:23,26
47104,32,294,2021-01-29 19:47:08,3
47105,55,1329,2021-10-31 02:11:58,19
47106,33,2959,2021-10-05 15:56:42,12
47107,17,3255,2021-01-10 23:29:54,17
47108,18,1749,2021-09-22 03:07:23,6
47109,3,1109,2021-10-02 09:08:20,24
47110,14,949,2021-07-14 08:05:47,1
47111,2,1147,2021-10-06 03:39:53,15
47112,24,1110,2021-02-12 22:19:24,5
47113,50,2927,2021-03-25 10:26:12,5
47114,35,1716,2021-04-27 23:57:52,17
47115,34,286,2021-03-22 14:06:58,15
47116,30,2888,2021-07-05 01:57:30,8
47117,24,2900,2021-08-14 15:37:54,1
47118,14,1036,2021-02-04 11:03:40,1
47119,4,3996,2021-02-08 08:36:09,40
47120,38,1378,2021-07-26 01:23:43,45
47121,30,1780,2021-12-18 20:57:49,8
47122,1,179,2021-10-24 08:46:31,7
47123,53,981,2021-06-04 15:53:06,1
47124,35,111,2021-03-06 09:48:09,10
47125,7,1749,2021-09-01 19:36:36,15
47126,22,4143,2021-10-12 15:43:45,4
47127,20,2700,2021-08-15 04:43:47,10
47128,24,3579,2021-07-26 04:38:09,7
47129,16,1491,2021-11-14 13:16:04,16
47130,48,649,2021-11-03 02:28:14,8
47131,48,1400,2021-11-01 23:39:29,1
47132,7,2577,2021-05-07 22:53:22,40
47133,26,210,2021-09-11 22:00:02,7
47134,26,3855,2021-07-06 20:20:37,8
47135,34,3511,2021-11-27 12:45:08,22
47136,46,2096,2021-12-26 03:43:28,14
47137,55,2556,2021-08-08 23:58:28,41
47138,8,724,2021-09-28 21:30:37,40
47139,28,2875,2021-10-10 12:31:42,10
47140,12,589,2021-12-02 13:40:26,3
47141,36,2588,2021-07-13 21:45:28,42
47142,15,2436,2021-04-25 19:32:35,13
47143,30,1264,2021-10-04 02:05:50,20
47144,8,946,2021-01-09 10:07:30,25
47145,34,3839,2021-01-20 08:36:53,1
47146,44,821,2021-03-29 02:12:25,1
47147,9,1336,2021-12-28 11:38:50,4
47148,8,963,2021-07-16 19:38:04,20
47149,29,3081,2021-01-07 11:11:11,19
47150,34,3316,2021-12-15 08:00:15,20
47151,8,330,2021-11-26 20:53:47,5
47152,20,2651,2021-11-07 18:20:18,26
47153,23,1431,2021-03-02 16:32:46,17
47154,10,3579,2021-07-18 12:45:33,2
47155,28,3484,2021-01-06 02:23:50,6
47156,31,1668,2021-12-19 06:33:28,24
47157,3,1366,2021-05-30 16:50:31,22
47158,2,3243,2021-02-26 02:04:10,16
47159,46,3250,2021-03-22 00:00:24,9
47160,14,2527,2021-05-20 23:02:16,26
47161,35,4040,2021-07-09 07:43:42,29
47162,5,1650,2021-11-04 11:05:02,1
47163,8,3126,2021-03-11 22:40:38,33
47164,2,2032,2021-03-05 12:39:25,6
47165,21,2422,2021-11-29 07:12:13,15
47166,25,3319,2021-06-07 20:41:19,14
47167,15,3116,2021-02-02 09:20:37,2
47168,32,2451,2021-12-12 19:16:56,6
47169,34,2961,2021-10-05 22:17:13,30
47170,23,1156,2021-02-16 01:27:54,4
47171,15,2063,2021-04-08 00:15:13,2
47172,27,3411,2021-10-24 16:22:15,10
47173,4,2032,2021-12-03 15:11:57,16
47174,33,1558,2021-08-11 02:37:18,45
47175,20,3212,2021-02-12 02:46:16,33
47176,14,2398,2021-02-01 08:32:27,20
47177,36,3465,2021-12-22 09:33:10,21
47178,2,4003,2021-08-11 03:30:21,36
47179,2,3490,2021-03-21 00:02:38,34
47180,14,3521,2021-11-21 17:13:35,11
47181,19,4304,2021-02-01 09:01:05,26
47182,7,121,2021-07-26 13:33:58,38
47183,8,4281,2021-08-17 09:53:50,8
47184,14,4310,2021-03-12 16:53:52,17
47185,17,911,2021-06-21 23:16:14,22
47186,36,2649,2021-01-05 20:33:52,3
47187,34,1652,2021-01-07 19:35:13,18
47188,3,3353,2021-04-07 17:24:58,24
47189,29,2400,2021-02-20 17:04:20,19
47190,48,2134,2021-12-12 04:26:08,15
47191,37,4429,2021-08-09 23:17:49,46
47192,22,3532,2021-06-07 16:30:33,19
47193,6,3084,2021-03-01 23:34:50,22
47194,4,328,2021-08-06 03:38:46,34
47195,19,2076,2021-06-03 21:06:33,7
47196,37,569,2021-12-21 00:11:43,28
47197,37,3283,2021-12-16 03:53:55,15
47198,16,2073,2021-06-01 11:44:05,4
47199,51,3855,2021-01-04 23:09:01,1
47200,35,4363,2021-01-14 02:46:52,39
47201,22,860,2021-09-14 08:56:20,2
47202,8,3178,2021-06-15 07:21:11,31
47203,29,3994,2021-02-11 20:51:58,13
47204,38,413,2021-01-17 08:13:42,40
47205,18,805,2021-05-08 08:41:32,5
47206,8,4342,2021-06-14 15:52:45,35
47207,6,4331,2021-05-03 17:49:40,33
47208,22,434,2021-03-12 17:33:38,19
47209,37,3031,2021-04-23 06:49:49,28
47210,6,3163,2021-02-17 13:01:36,24
47211,40,551,2021-06-24 00:03:36,1
47212,55,2923,2021-08-13 10:52:44,12
47213,3,2296,2021-05-10 18:15:42,17
47214,31,2893,2021-12-26 12:39:32,9
47215,14,1257,2021-10-03 05:34:15,22
47216,8,1679,2021-08-08 02:54:55,35
47217,14,2277,2021-10-07 17:19:06,24
47218,34,377,2021-11-11 20:34:17,1
47219,5,1917,2021-10-29 10:21:41,29
47220,22,2804,2021-10-08 10:17:47,15
47221,44,3488,2021-09-27 19:11:51,1
47222,6,2691,2021-10-02 19:07:28,29
47223,35,3302,2021-02-05 23:10:48,37
47224,29,3108,2021-11-28 15:38:02,25
47225,12,1370,2021-03-25 00:28:11,5
47226,55,3132,2021-12-30 05:43:14,2
47227,5,995,2021-10-20 02:07:05,33
47228,7,3123,2021-08-10 09:54:36,4
47229,46,995,2021-12-19 22:41:09,16
47230,38,3001,2021-09-27 01:19:31,38
47231,23,1370,2021-08-11 15:44:17,16
47232,36,3045,2021-07-30 07:37:46,20
47233,14,942,2021-05-25 06:37:15,18
47234,48,2616,2021-01-17 16:49:04,15
47235,18,1884,2021-04-02 02:39:16,36
47236,19,1061,2021-06-27 18:31:30,28
47237,18,2139,2021-04-22 01:02:31,41
47238,26,1634,2021-10-17 17:17:37,2
47239,35,1208,2021-10-19 01:56:30,35
47240,35,4365,2021-05-06 01:35:52,29
47241,19,4060,2021-01-24 00:28:40,27
47242,29,3594,2021-07-09 16:14:11,6
47243,18,968,2021-10-10 13:04:38,24
47244,42,1028,2021-05-25 04:18:20,1
47245,14,700,2021-04-07 10:14:54,4
47246,35,2473,2021-11-24 18:27:41,38
47247,19,988,2021-03-29 14:26:06,28
47248,30,3525,2021-06-07 19:45:23,24
47249,7,2079,2021-05-16 12:32:00,26
47250,16,3016,2021-03-22 12:11:52,35
47251,7,2619,2021-05-30 02:47:10,29
47252,23,1762,2021-05-20 04:48:52,3
47253,26,1642,2021-01-24 03:47:20,6
47254,9,4374,2021-07-11 14:46:01,8
47255,24,351,2021-08-16 05:38:45,5
47256,49,3711,2021-11-08 14:42:06,3
47257,36,3727,2021-08-08 06:30:07,28
47258,14,61,2021-03-29 22:27:23,25
47259,19,2446,2021-06-02 13:28:04,19
47260,22,3989,2021-09-22 13:17:51,21
47261,36,1650,2021-05-25 09:28:06,6
47262,29,1027,2021-11-24 22:44:25,18
47263,23,69,2021-03-17 14:56:53,17
47264,5,1555,2021-08-20 02:22:25,5
47265,1,3683,2021-01-31 20:21:08,31
47266,23,4057,2021-10-02 19:52:37,5
47267,16,1267,2021-11-23 13:57:11,15
47268,35,3750,2021-08-18 17:56:40,2
47269,14,3504,2021-03-11 08:30:29,11
47270,52,2897,2021-03-06 04:51:55,1
47271,8,2722,2021-06-04 08:41:33,32
47272,10,2035,2021-11-27 23:29:53,5
47273,45,642,2021-08-03 20:30:56,2
47274,6,1674,2021-09-07 03:08:28,40
47275,55,501,2021-01-01 01:47:33,21
47276,4,2245,2021-04-03 09:43:19,22
47277,43,3758,2021-09-05 03:46:10,1
47278,15,13,2021-08-06 15:28:27,23
47279,9,2771,2021-08-21 20:13:30,15
47280,14,1271,2021-09-20 12:26:38,30
47281,46,2009,2021-07-09 10:46:55,13
47282,19,3181,2021-08-20 07:29:09,16
47283,8,2912,2021-09-11 19:04:07,12
47284,10,4521,2021-04-20 03:29:37,5
47285,25,2080,2021-10-18 02:00:30,13
47286,20,2092,2021-09-05 06:36:52,32
47287,4,3927,2021-10-10 22:11:05,39
47288,5,1161,2021-12-07 11:59:57,13
47289,10,4480,2021-05-09 17:58:42,8
47290,37,3677,2021-04-23 07:59:58,12
47291,31,507,2021-05-03 23:42:10,20
47292,52,680,2021-03-29 19:07:09,1
47293,51,3032,2021-12-12 20:37:50,1
47294,55,1671,2021-07-22 14:41:11,5
47295,37,1228,2021-07-26 23:34:05,13
47296,33,4267,2021-02-13 22:48:03,31
47297,5,2389,2021-01-31 04:29:11,11
47298,8,3259,2021-04-11 03:19:26,45
47299,6,1173,2021-05-21 18:17:34,30
47300,6,3315,2021-06-16 13:06:49,26
47301,1,3076,2021-01-09 06:30:09,10
47302,19,1510,2021-07-07 16:06:11,2
47303,51,1044,2021-05-24 03:08:24,1
47304,44,464,2021-06-04 16:02:24,1
47305,2,1834,2021-10-15 12:50:32,10
47306,10,2071,2021-09-13 18:25:57,8
47307,17,730,2021-10-24 04:09:51,37
47308,5,3896,2021-08-17 09:01:21,14
47309,10,3178,2021-12-30 02:22:25,1
47310,5,562,2021-03-26 23:23:46,1
47311,33,1058,2021-08-04 01:49:29,17
47312,9,1914,2021-08-05 16:44:23,12
47313,8,1751,2021-10-14 22:00:19,18
47314,28,683,2021-04-14 00:13:27,3
47315,2,78,2021-04-09 00:37:49,8
47316,3,2718,2021-08-02 09:26:47,15
47317,53,1328,2021-11-19 18:00:14,1
47318,5,3898,2021-07-14 13:11:58,8
47319,21,1335,2021-02-22 11:01:31,14
47320,36,2257,2021-09-27 10:35:03,9
47321,38,2256,2021-12-04 05:38:55,19
47322,24,2955,2021-04-26 14:38:20,4
47323,14,2426,2021-06-17 00:48:47,13
47324,24,2018,2021-12-02 06:31:53,4
47325,31,2604,2021-10-14 01:43:35,15
47326,27,3546,2021-01-12 11:32:20,13
47327,16,2932,2021-07-22 16:28:14,35
47328,17,1486,2021-01-13 07:46:24,20
47329,25,3746,2021-09-03 08:36:05,17
47330,11,4429,2021-05-01 16:04:39,10
47331,12,1416,2021-08-07 21:56:40,8
47332,38,1313,2021-07-08 16:23:55,43
47333,4,2130,2021-06-04 21:03:52,2
47334,2,4527,2021-11-08 08:07:48,7
47335,13,2981,2021-12-14 05:41:38,29
47336,14,2855,2021-08-30 05:13:38,12
47337,34,217,2021-02-03 20:04:52,29
47338,17,3863,2021-11-17 22:43:26,1
47339,11,1027,2021-07-10 05:20:21,7
47340,2,1959,2021-11-06 13:33:54,24
47341,7,3457,2021-06-10 19:57:09,36
47342,24,4422,2021-06-09 09:22:37,13
47343,6,1580,2021-05-11 15:20:45,23
47344,12,3546,2021-03-10 11:08:08,3
47345,26,4252,2021-11-25 13:33:49,6
47346,54,3546,2021-10-18 03:47:28,1
47347,18,3758,2021-06-09 14:59:09,21
47348,28,1480,2021-08-03 11:03:14,16
47349,7,86,2021-02-25 11:08:31,34
47350,47,988,2021-01-10 04:30:08,15
47351,16,466,2021-03-04 15:02:45,37
47352,25,3226,2021-04-12 19:09:11,7
47353,40,1580,2021-01-30 01:01:52,1
47354,13,2925,2021-08-16 06:41:49,17
47355,46,2567,2021-04-09 02:02:44,9
47356,42,3272,2021-11-27 17:41:32,1
47357,20,1366,2021-08-18 04:28:46,5
47358,22,1036,2021-04-30 09:09:02,21
47359,19,1896,2021-09-18 14:37:21,11
47360,19,3008,2021-11-13 22:12:58,10
47361,5,1901,2021-11-19 20:31:27,23
47362,17,1352,2021-01-09 15:28:37,8
47363,38,1427,2021-03-30 14:43:19,11
47364,13,1957,2021-12-11 13:15:20,33
47365,16,4463,2021-12-03 01:42:33,17
47366,6,2734,2021-04-27 11:54:49,20
47367,18,4289,2021-08-26 00:37:26,33
47368,36,1405,2021-10-30 12:47:27,41
47369,2,944,2021-05-29 16:42:18,3
47370,32,1092,2021-03-29 07:40:45,19
47371,26,1267,2021-12-01 11:36:45,9
47372,19,523,2021-04-09 05:02:39,30
47373,13,4024,2021-06-29 11:41:19,3
47374,35,359,2021-10-30 16:10:24,27
47375,22,1235,2021-07-05 21:46:28,29
47376,2,1176,2021-05-14 07:01:42,21
47377,11,3073,2021-01-18 18:16:47,11
47378,12,4161,2021-08-18 07:50:18,6
47379,33,3064,2021-12-05 07:54:49,26
47380,36,2641,2021-06-30 10:37:28,24
47381,9,2522,2021-11-04 15:55:59,7
47382,29,3620,2021-04-30 09:41:39,7
47383,3,2383,2021-05-18 22:17:12,17
47384,17,4476,2021-05-10 14:03:00,14
47385,9,4103,2021-11-16 22:10:31,16
47386,44,2329,2021-11-20 23:48:02,1
47387,46,731,2021-05-26 09:11:43,10
47388,12,526,2021-06-15 07:46:55,7
47389,6,4031,2021-06-25 13:08:15,27
47390,7,2944,2021-04-28 08:52:39,2
47391,1,3262,2021-02-02 12:22:30,19
47392,32,663,2021-03-22 20:25:14,20
47393,34,3787,2021-12-23 23:27:39,8
47394,7,1846,2021-03-02 17:17:49,31
47395,36,1641,2021-09-30 14:47:22,37
47396,20,3110,2021-07-17 22:04:55,25
47397,30,2907,2021-12-13 08:38:50,21
47398,49,3229,2021-09-24 08:55:19,6
47399,22,4336,2021-07-05 11:11:08,23
47400,50,1716,2021-05-19 01:11:07,7
47401,4,3125,2021-01-24 13:34:11,38
47402,48,4404,2021-06-23 00:33:19,2
47403,21,552,2021-11-27 00:45:23,32
47404,22,2747,2021-06-16 23:16:41,21
47405,32,3509,2021-09-08 19:12:28,24
47406,2,2931,2021-04-15 12:33:59,32
47407,36,527,2021-09-23 17:04:11,10
47408,29,688,2021-06-05 20:07:17,17
47409,4,125,2021-10-26 07:20:48,20
47410,13,2522,2021-09-30 09:00:54,25
47411,34,2992,2021-12-25 15:05:53,29
47412,2,1761,2021-10-20 04:13:01,17
47413,50,203,2021-01-08 15:01:25,9
47414,11,262,2021-06-12 14:04:34,15
47415,36,2439,2021-11-11 16:24:23,14
47416,8,4165,2021-01-21 04:09:27,35
47417,21,773,2021-06-06 22:36:26,11
47418,45,4466,2021-07-30 05:39:18,16
47419,20,4057,2021-05-10 20:01:59,10
47420,9,1295,2021-12-26 09:30:04,11
47421,6,1613,2021-10-01 03:59:04,35
47422,32,876,2021-02-13 22:50:56,24
47423,37,1879,2021-02-06 02:21:16,32
47424,7,4222,2021-01-15 09:26:43,31
47425,36,2802,2021-05-27 06:09:51,26
47426,5,4488,2021-10-19 20:28:15,28
47427,36,501,2021-08-21 23:17:19,38
47428,38,1565,2021-10-16 02:43:38,36
47429,24,2083,2021-04-07 06:59:23,6
47430,25,1314,2021-11-10 01:16:31,15
47431,2,3196,2021-07-17 11:54:41,11
47432,43,1562,2021-07-16 06:58:31,1
47433,28,942,2021-10-29 10:25:52,9
47434,4,4550,2021-07-24 07:41:21,22
47435,16,781,2021-08-04 18:04:49,32
47436,6,1826,2021-01-29 14:31:31,12
47437,46,3781,2021-04-05 16:15:09,10
47438,24,713,2021-07-09 03:30:18,10
47439,2,3525,2021-02-13 13:11:07,25
47440,8,3664,2021-05-29 15:10:56,9
47441,51,688,2021-07-04 17:24:42,1
47442,49,1091,2021-02-19 07:08:32,2
47443,20,1094,2021-09-17 14:01:48,26
47444,11,2199,2021-04-29 01:20:08,1
47445,47,3873,2021-06-09 20:49:57,3
47446,25,2199,2021-08-04 06:52:28,14
47447,6,1218,2021-02-21 17:54:52,27
47448,51,2500,2021-01-16 21:38:29,1
47449,11,2731,2021-10-01 00:43:28,3
47450,37,1942,2021-12-17 03:32:01,33
47451,6,3078,2021-04-08 18:09:02,30
47452,36,2343,2021-08-04 21:33:04,17
47453,27,2096,2021-01-26 01:30:43,7
47454,29,3115,2021-04-01 13:41:57,6
47455,33,798,2021-10-03 10:54:03,45
47456,3,3224,2021-01-26 05:47:00,15
47457,26,3,2021-11-22 08:21:05,15
47458,43,3272,2021-07-15 19:08:50,1
47459,36,4202,2021-08-29 03:00:56,42
47460,4,1145,2021-09-04 06:30:37,40
47461,55,2283,2021-06-11 12:49:15,34
47462,23,4283,2021-03-12 19:40:04,2
47463,22,2029,2021-08-10 16:20:00,22
47464,34,392,2021-07-12 03:47:37,9
47465,38,2505,2021-08-23 18:37:12,15
47466,11,2322,2021-08-15 15:09:13,2
47467,22,4058,2021-02-03 22:51:24,27
47468,53,4534,2021-03-20 18:40:24,1
47469,51,906,2021-04-17 20:22:28,1
47470,1,1477,2021-07-21 00:55:19,3
47471,8,778,2021-06-23 06:02:57,5
47472,38,865,2021-08-20 22:21:28,7
47473,9,665,2021-10-15 03:37:22,13
47474,32,3335,2021-02-08 17:42:30,8
47475,50,3592,2021-12-05 15:09:13,6
47476,49,3607,2021-04-11 16:45:27,7
47477,34,3607,2021-01-05 06:19:56,44
47478,36,936,2021-08-16 00:38:23,44
47479,14,1087,2021-07-31 10:39:06,4
47480,21,2713,2021-11-14 20:28:20,12
47481,11,3134,2021-08-12 21:42:02,3
47482,22,2461,2021-02-07 13:15:04,23
47483,27,1311,2021-07-15 20:01:50,11
47484,34,1327,2021-05-01 03:20:39,17
47485,17,195,2021-02-14 18:20:44,16
